id,url,brand,lcbo_id,style_link_name,style_link_url,description,seasonal,release,abv,made_in,made_by,style,created
1254,http://www.lcbo.com/lcbo/product/brouwerij-3-fonteinen-cuvee-armand-gaston/558908,"Brouwerij 3 Fonteinen Cuvee Armand & Gaston",NULL,"Light & Tart",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Light+%26+Tart,"ONLINE ONLY - ordering opens at 12 pm, June 8th, LIMITED SUPPLIES. Bursting with lemon, grapefruit and some earthy notes, it pours with a billowing head that persists throughout. On the palate, soft effervescence carries dry/complex geuze flavours and replays of citrus then finishes with pleasant barnyard funk.",NULL,"June 7, 2018",6.0%,Belgium,"Brouwerij 3 Fontein","Light & Tart","2018-06-11 03:04:55"
1255,http://www.lcbo.com/lcbo/product/left-field-brewery-sunlight-park-grapefruit-saison/572693,"Left Field Brewery Sunlight Park Grapefruit Saison",NULL,"Light & Fruity",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Light+%26+Fruity,"Commemorating Toronto's first professional baseball stadium built in 1886; this is a seasonal favourite perfect for sipping during the opening pitch. Organic grapefruit provides a tart lift to the malty backdrop and continues throughout the smooth, yet refreshing palate.","Seasonal/Limited Quantities*","June 6, 2018",5.3%,"Ontario, Canada","Left Field Brewery Inc.","Light & Fruity","2018-06-11 03:04:55"
1256,http://www.lcbo.com/lcbo/product/stillwater-nu-tropic/547686,"Stillwater Nu Tropic",NULL,NULL,NULL,"India pale ale with mango and passionfruit. Tropical, refreshing and dry.",NULL,"June 6, 2018",6.0%,"Connecticut, USA","Stillwater Artisanal",NULL,"2018-06-11 03:04:55"
1257,http://www.lcbo.com/lcbo/product/sir-perry-pear-cider/8144,"Sir Perry Pear Cider",NULL,NULL,NULL,"Straw colour; aromas of fleshy peach, pear & mineral; flavours of sweet pear.",NULL,"January 1, 2001",6.0%,"England, United Kingdom","William's Orchards",NULL,"2018-06-11 03:04:55"
1258,http://www.lcbo.com/lcbo/product/blackthorn-cider/619551,"Blackthorn Cider",NULL,NULL,NULL,"Bright amber colour; aromas of apple and pear; off-dry palate with crisp apple flavours.",NULL,"January 1, 2001",6.0%,"England, United Kingdom","Matthew Clark Brands Ltd",NULL,"2018-06-11 03:04:55"
1259,http://www.lcbo.com/lcbo/product/waupoos-premium-cider/612804,"Waupoos Premium Cider",NULL,NULL,NULL,"Clear yellow gold colour; apple and light pear aromas; slightly sweet, with zesty acidity and tangy apple fruit flavours; crisp lingering finish.",NULL,"January 1, 2001",6.5%,"Ontario, Canada","County Cider Company",NULL,"2018-06-11 03:04:55"
1260,http://www.lcbo.com/lcbo/product/strongbow-cider/560532,"Strongbow Cider",NULL,"Dry & Fruity",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Dry+%26+Fruity,"Clear gold in colour with a thin head; aromas of apple, brown sugar and cinnamon on the nose. The palate is light with lively carbonation and subtle sweetness followed by a short and crisp finish.",NULL,"September 29, 2011",5.3%,"United Kingdom","Scottish & Newcastle Breweries Ltd.","Dry & Fruity","2018-06-11 03:04:55"
1261,http://www.lcbo.com/lcbo/product/domaine-pinnacle-ice-cider/94094,"Domaine Pinnacle Ice Cider",NULL,NULL,NULL,"Clear bright gold colour; rich ripe apple with a touch of honey on the nose; sweet apple flavour with balancing tart acidity on the finish.",NULL,"November 16, 2011",12.0%,"Quebec, Canada","Domaine Pinnacle",NULL,"2018-06-11 03:04:55"
1262,http://www.lcbo.com/lcbo/product/strongbow-cider/184796,"Strongbow Cider",NULL,"Sweet & Fruity",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Sweet+%26+Fruity,"Clear gold in colour with a thin head; aromas of apple, brown sugar and cinnamon on the nose. The palate is light with lively carbonation and subtle sweetness followed by a short and crisp finish.",NULL,"September 29, 2011",5.3%,"England, United Kingdom","Scottish & Newcastle Breweries Ltd.","Sweet & Fruity","2018-06-11 03:04:55"
1263,http://www.lcbo.com/lcbo/product/strongbow-cider/123232,"Strongbow Cider",NULL,"Sweet & Fruity",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Sweet+%26+Fruity,"Clear gold in colour with a thin head; aromas of apple, brown sugar and cinnamon on the nose. The palate is light with lively carbonation and subtle sweetness followed by a short and crisp finish.",NULL,"September 29, 2011",5.3%,"England, United Kingdom","Scottish & Newcastle Breweries Ltd.","Sweet & Fruity","2018-06-11 03:04:55"
1264,http://www.lcbo.com/lcbo/product/growers-granny-smith-apple-cider/238436,"Growers Granny Smith Apple Cider",NULL,"Sweet & Fruity",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Sweet+%26+Fruity,"Pale straw colour; intensely aromatic with notes of candied green apple and pear; with a light carbonation, the palate is refreshing and cleansing with ripe green apple flavours.",NULL,"September 12, 2011",7.0%,"Ontario, Canada","Arterra Wines Canada, Inc.","Sweet & Fruity","2018-06-11 03:04:55"
1265,http://www.lcbo.com/lcbo/product/pommies-dry-cider/244897,"Pommies Dry Cider",NULL,"Dry & Rustic",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Dry+%26+Rustic,"Medium straw colour with light sparkle; on the nose, a combination of fresh apple and dried apple; medium dry, with fresh apple flavours; well balanced with clean finish.",NULL,"January 12, 2016",5.0%,"Ontario, Canada","Southern Cliff Brands","Dry & Rustic","2018-06-11 03:04:56"
1266,http://www.lcbo.com/lcbo/product/thornbury-village-craft-apple-cider/293183,"Thornbury Village Craft Apple Cider",NULL,"Dry & Fruity",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Dry+%26+Fruity,"Clear pale yellow colour; lightly aromatic, with green apple, light citrus and floral notes; dry, crisp on the palate, flavours of fresh Macintosh apple with notes of spice, pear and herb, quite balanced and refreshing on the finish.",NULL,"November 27, 2013",5.3%,"Ontario, Canada","Thornbury Village Cidery Inc.","Dry & Fruity","2018-06-11 03:04:56"
1267,http://www.lcbo.com/lcbo/product/seagram-cider/279539,"Seagram Cider",NULL,NULL,NULL,"Clear medium yellow colour with good carbonation; light aromas of freshly peeled apples and apple juice; sweet and balanced on the palate with flavours of dried apple, and pear, notes of light spice on the finish.",NULL,"November 27, 2013",5.3%,"Ontario, Canada","The Brick Brewing Cider",NULL,"2018-06-11 03:04:56"
1268,http://www.lcbo.com/lcbo/product/alexander-keith-s-original-cider/279166,"Alexander Keith's Original Cider",NULL,NULL,NULL,"Medium yellow colour with light but persistent mousse; aromas of candied apple and citrus, with perfumed apple blossom notes; sweet, light to medium bodied, with flavours of tart apple candy, citrus and honey.",NULL,"November 27, 2013",5.5%,"New York, USA","Labatt Breweries Ontario",NULL,"2018-06-11 03:04:56"
1269,http://www.lcbo.com/lcbo/product/molson-canadian-cider/339770,"Molson Canadian Cider",NULL,"Sweet & Fruity",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Sweet+%26+Fruity,"Bright yellow gold colour with a rim of fine bubbles; delicate aromas of baked apple and spice; sweet and rounded on the palate, flavours of apple sauce, pear puree and spice.",NULL,"November 27, 2013",5.0%,"Ontario, Canada","Molson's Brewery Cider","Sweet & Fruity","2018-06-11 03:04:56"
1270,http://www.lcbo.com/lcbo/product/thornbury-village-craft-apple-cider/333583,"Thornbury Village Craft Apple Cider",NULL,NULL,NULL,"Clear pale yellow colour; lightly aromatic, with green apple, light citrus and floral notes; dry, crisp on the palate, flavours of fresh Macintosh apple with notes of spice, pear and herb, quite balanced and refreshing on the finish.",NULL,"November 27, 2013",5.3%,"Ontario, Canada","Thornbury Village Cidery Inc.",NULL,"2018-06-11 03:04:56"
1271,http://www.lcbo.com/lcbo/product/growers-honeycrisp-apple/374546,"Growers Honeycrisp Apple",NULL,"Sweet & Fruity",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Sweet+%26+Fruity,"Clear pale lemon colour with active carbonation; forward aromas of fresh pink apple, honey, mineral and earth; on the palate it is light bodied and mildly sweet, with crisp acidity to balance; flavours are reminiscent of biting into a juicy, fresh Honeycrisp apple.",NULL,"March 10, 2015",5.0%,"Ontario, Canada","Arterra Wines Canada, Inc.","Sweet & Fruity","2018-06-11 03:04:56"
1272,http://www.lcbo.com/lcbo/product/somersby-blackberry-cider/331348,"Somersby Blackberry Cider",NULL,"Sweet & Fruity",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Sweet+%26+Fruity,"Medium rose-pink colour with an amber hue; pronounced aromas of fresh cherry, cassis and blackberry syrup with underlying apple and earthy notes; sweet, rich and rounded on the palate, with overt flavours of blackberry syrup and a pleasant apple fruit finish.",NULL,"November 27, 2013",4.5%,Denmark,"Carlsberg Canada Inc.","Sweet & Fruity","2018-06-11 03:04:56"
1273,http://www.lcbo.com/lcbo/product/somersby-apple-cider/279307,"Somersby Apple Cider",NULL,"Sweet & Fruity",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Sweet+%26+Fruity,"Straw colour with golden highlights; granny smith and yellow apple aromas; baked apple and fresh apple flavours with a touch of honey and crisp finish",NULL,"November 4, 2013",4.5%,Denmark,"Carlsberg Canada Inc.","Sweet & Fruity","2018-06-11 03:04:56"
1274,http://www.lcbo.com/lcbo/product/magners-original-irish-cider/699389,"Magners Original Irish Cider",NULL,"Medium-Sweet & Fruity",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Medium-Sweet+%26+Fruity,"Light gold colour with binned apple and citrus aromas; medium sweet, with lively carbonation and juicy yellow apple flavours lingering on the finish.",NULL,"January 19, 2017",4.5%,Ireland,"William Magner & Co","Medium-Sweet & Fruity","2018-06-11 03:04:56"
1275,http://www.lcbo.com/lcbo/product/tempt-cider-no-9/332627,"Tempt Cider No. 9",NULL,"Sweet & Fruity",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Sweet+%26+Fruity,"Pale rose colour with light carbonation; forward aromas of berry fruit, lime zest and apple; very sweet and rounded on the palate, with forward flavours of strawberry preserves and key lime juice.",NULL,"November 27, 2013",4.5%,Denmark,"Brewery Group Denmark A/S","Sweet & Fruity","2018-06-11 03:04:56"
1276,http://www.lcbo.com/lcbo/product/magners-pear-cider/279646,"Magners Pear Cider",NULL,"Medium-Sweet & Fruity",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Medium-Sweet+%26+Fruity,"Pale straw yellow colour with fine bubbles; aromas of ripe pear with notes of apple sauce, apple peel and blossom; medium sweet and creamy on the palate, balanced acidity, flavours of sweet pear puree on a clean and pleasant lingering finish.",NULL,"November 27, 2013",4.5%,Ireland,"William Magner & Co","Medium-Sweet & Fruity","2018-06-11 03:04:56"
1277,http://www.lcbo.com/lcbo/product/angry-orchard-hard-cider-crisp-apple/374520,"Angry Orchard Hard Cider Crisp Apple",NULL,"Medium-Sweet & Fruity",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Medium-Sweet+%26+Fruity,"Clear pale lemon colour; aromas of crisp fresh apple and honey; on the palate it is mildly carbonated and light bodied with flavours of fresh apple.",NULL,"September 30, 2014",5.0%,"New York, USA","Boston Beer Company","Medium-Sweet & Fruity","2018-06-11 03:04:56"
1278,http://www.lcbo.com/lcbo/product/coffin-ridge-forbidden-artisinal-cider/374496,"Coffin Ridge Forbidden Artisinal Cider",NULL,NULL,NULL,"Pours a clear straw colour with a thin head. The nose offers aromas of stewed apple and subtle pear; the palate is dry, medium-bodied and subtle with light apple and floral flavours and average carbonation followed by a medium-length and refreshing finish.",NULL,"November 12, 2014",6.5%,"Ontario, Canada","Coffin Ridge Boutique Winery",NULL,"2018-06-11 03:04:56"
1279,http://www.lcbo.com/lcbo/product/savanna-premium-cider/379818,"Savanna Premium Cider",NULL,NULL,NULL,"Medium lemon in colour; subtle mixed apple aromas; dry and light body with flavours of apple, hint of banana and apple sauce notes; crisp and refreshing.",NULL,"October 27, 2014",5.0%,Belgium,Distell,NULL,"2018-06-11 03:04:56"
1280,http://www.lcbo.com/lcbo/product/brickworks-ciderhouse-batch-1904/394015,"Brickworks Ciderhouse Batch : 1904",NULL,"Dry & Aromatic",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Dry+%26+Aromatic,"Medium lemon colour with light carbonation; the nose immediately detects fresh orchard apples, lively citrus zest and a hint of spice; on the palate it is dry with crisp acidity and flavours of homemade apple pie filling.",NULL,"October 14, 2014",4.7%,"Ontario, Canada","Trillium Beverage Inc.","Dry & Aromatic","2018-06-11 03:04:56"
1281,http://www.lcbo.com/lcbo/product/okanagan-premium-dry-cider/391862,"Okanagan Premium Dry Cider",NULL,"Medium-Sweet & Fruity",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Medium-Sweet+%26+Fruity,"Pale lemon in colour; distinct aromas of pear and apple; palate is dry and medium body with flavours of pronounced ripe pear and apple with a crisp, clean finish.",NULL,"October 15, 2014",5.0%,"British Columbia, Canada","Mike's Beverage Company","Medium-Sweet & Fruity","2018-06-11 03:04:57"
1282,http://www.lcbo.com/lcbo/product/shiny-apple-cider/407668,"Shiny Apple Cider",NULL,"Medium-Sweet & Fruity",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Medium-Sweet+%26+Fruity,"Pale lemon colour; distinct aromas of apple fill the bouquet; dry, crisp with lots of lovely ripe apple flavours and a pinch of spice.",NULL,"April 28, 2015",7.0%,"Ontario, Canada","Stonechurch Vineyards","Medium-Sweet & Fruity","2018-06-11 03:04:57"
1283,http://www.lcbo.com/lcbo/product/somersby-pear-cider/413138,"Somersby Pear Cider",NULL,"Sweet & Fruity",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Sweet+%26+Fruity,"This popular pear cider is light and refreshing; on the nose you will find aromas of pear, green apple and lime with similar flavours on the medium-sweet palate.",NULL,"April 18, 2016",4.5%,Denmark,"Carlsberg Canada Inc.","Sweet & Fruity","2018-06-11 03:04:57"
1284,http://www.lcbo.com/lcbo/product/strongbow-gold-apple-cider/413849,"Strongbow Gold Apple Cider",NULL,"Sweet & Fruity",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Sweet+%26+Fruity,"Medium gold colour with light carbonation; perfumed aromas of ripe golden delicious/green apples, white pear and sweet tree fruits, with hints of apple blossom, citrus and candied apple; sweet and refreshing, light bodied, crisp/fresh, lightly carbonated, moderate but balanced acidity on the smooth palate, flavours of ripe yellow/Gala apple, green apple candy (jolly rancher), with notes of honey and apple sauce; long, balanced sweet fruit finish.",NULL,"March 11, 2015",4.5%,"United Kingdom","Heineken Browerijen B.V.","Sweet & Fruity","2018-06-11 03:04:57"
1285,http://www.lcbo.com/lcbo/product/pommies-farmhouse-cider/418582,"Pommies Farmhouse Cider",NULL,"Medium-Sweet & Crisp",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Medium-Sweet+%26+Crisp,"Clear brilliant, pale straw yellow colour with light carbonation; complex aromas of bruised apple, white flowers, citrus and baking spice, with notes of dried apple, pear and earth; dry, medium bodied, crisp and tangy with flavours of tart apple, light baking spice and earth, with notes of pear, citrus and herb.",NULL,"June 22, 2015",6.0%,"Ontario, Canada","Southern Cliff Brands","Medium-Sweet & Crisp","2018-06-11 03:04:57"
1286,http://www.lcbo.com/lcbo/product/ironwood-hard-cider/405241,"Ironwood Hard Cider",NULL,NULL,NULL,"A clear straw-coloured cider with tart apple and zesty lime aromas. Invigorating apple flavours are enhanced by a hint of sweetness and a crisp sparkling finish.",NULL,"June 15, 2015",6.0%,"Ontario, Canada","Sunnybrook Farm Estate Winery",NULL,"2018-06-11 03:04:57"
1287,http://www.lcbo.com/lcbo/product/spirit-tree-draught-cider/413153,"Spirit Tree Draught Cider",NULL,NULL,NULL,"Clear straw coloured with a thin foam; aromas of apple, ginger and light spices like white pepper and nutmeg; the flavours originating from the unique blend of courtland, gala, golden delicious, northern spy, golden russet and chisel jersey apples, are layered and balanced with some spicy characteristics and a clean finish.",NULL,"February 19, 2016",6.0%,"Ontario, Canada","Spirit Tree Estate Cidery",NULL,"2018-06-11 03:04:57"
1288,http://www.lcbo.com/lcbo/product/county-pear-cider/424093,"County Pear Cider",NULL,NULL,NULL,"Clear pale gold in colour; forward aromas of fresh, ripe pear; light-bodied, with medium sweetness and balanced acidity; flavours of ripe pear and tart apple; sweet pear flavour on a refreshing finish.",NULL,"January 25, 2016",6.5%,"Ontario, Canada","County Cider Company",NULL,"2018-06-11 03:04:57"
1289,http://www.lcbo.com/lcbo/product/magnotta-small-batch-cider/435172,"Magnotta Small Batch Cider",NULL,NULL,NULL,"Located in Ontario, Magnotta Winery has been innovatively making quality wines for over a quarter century. Introducing their small batch cider, it pours a clear straw colour in to the glass. Aromas of baked apple and white peach. Clean and refreshing with a touch of sweetness on the finish.",NULL,"May 16, 2018",5.6%,"Ontario, Canada","Magnotta Winery",NULL,"2018-06-11 03:04:57"
1290,http://www.lcbo.com/lcbo/product/stella-artois-cidre/455840,"Stella Artois Cidre",NULL,"Sweet & Fruity",http://www.lcbo.com/lcbo/search/style/10003?tasteprofile=Sweet+%26+Fruity,"Known for brewing quality beer, Stella wants to introduce you to their latest adventure in 'Cidre'; clear and golden in colour this cider offers a champagne-like effervescients and aromas/flavours of ripe apple, honey and floral. The palate is light and fairly dry with a balanced and refreshing finish",NULL,"March 14, 2016",4.5%,"New York, USA",Anheuser-Busch,"Sweet & Fruity","2018-06-11 03:04:57"
